event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>;r2<incoming>;r2<outgoing>
pre_processing;3556.17;3561.17;{'job': 393};{'job': 394};;{'job': 393};{'machine_id': 1};{'machine_id': 1};;
processing;3557.01;3600.53;;;{'job': 389};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3561.17;3566.17;{'job': 394};{'job': 395};;{'job': 394};{'machine_id': 1};{'machine_id': 1};;
processing;3600.53;3611.61;;;{'job': 390};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3600.53;3605.53;{'job': 395};{'job': 396};;{'job': 395};{'machine_id': 1};{'machine_id': 1};;
processing;3611.61;3630.77;;;{'job': 391};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3611.61;3616.61;{'job': 396};{'job': 397};;{'job': 396};{'machine_id': 1};{'machine_id': 1};;
processing;3630.77;3644.46;;;{'job': 392};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3630.77;3635.77;{'job': 397};{'job': 398};;{'job': 397};{'machine_id': 1};{'machine_id': 1};;
processing;3644.46;3648.72;;;{'job': 393};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3644.46;3649.46;{'job': 398};{'job': 399};;{'job': 398};{'machine_id': 1};{'machine_id': 1};;
processing;3648.72;3652.86;;;{'job': 394};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3649.46;3654.46;{'job': 399};{'job': 400};;{'job': 399};{'machine_id': 1};{'machine_id': 1};;
processing;3652.86;3661.92;;;{'job': 395};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3654.46;3659.46;{'job': 400};{'job': 401};;{'job': 400};{'machine_id': 1};{'machine_id': 1};;
processing;3661.92;3666.97;;;{'job': 396};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3661.92;3666.92;{'job': 401};{'job': 402};;{'job': 401};{'machine_id': 1};{'machine_id': 1};;
processing;3666.97;3668.25;;;{'job': 397};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3666.97;3671.97;{'job': 402};{'job': 403};;{'job': 402};{'machine_id': 1};{'machine_id': 1};;
processing;3668.25;3670.5;;;{'job': 398};;;;{'machine_id': 2};{'machine_id': 2}
processing;3670.5;3693.8;;;{'job': 399};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3671.97;3676.97;{'job': 403};{'job': 404};;{'job': 403};{'machine_id': 1};{'machine_id': 1};;
pre_processing;3676.97;3681.97;{'job': 404};{'job': 405};;{'job': 404};{'machine_id': 1};{'machine_id': 1};;
processing;3693.8;3698.26;;;{'job': 400};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3693.8;3698.8;{'job': 405};{'job': 406};;{'job': 405};{'machine_id': 1};{'machine_id': 1};;
processing;3698.26;3718.18;;;{'job': 401};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3698.8;3703.8;{'job': 406};{'job': 407};;{'job': 406};{'machine_id': 1};{'machine_id': 1};;
processing;3718.18;3719.69;;;{'job': 402};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3718.18;3723.18;{'job': 407};{'job': 408};;{'job': 407};{'machine_id': 1};{'machine_id': 1};;
processing;3719.69;3724.93;;;{'job': 403};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3723.18;3728.18;{'job': 408};{'job': 409};;{'job': 408};{'machine_id': 1};{'machine_id': 1};;
processing;3724.93;3737.62;;;{'job': 404};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3728.18;3733.18;{'job': 409};{'job': 410};;{'job': 409};{'machine_id': 1};{'machine_id': 1};;
processing;3737.62;3752.5;;;{'job': 405};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3737.62;3742.62;{'job': 410};{'job': 411};;{'job': 410};{'machine_id': 1};{'machine_id': 1};;
processing;3752.5;3756.57;;;{'job': 406};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3752.5;3757.5;{'job': 411};{'job': 412};;{'job': 411};{'machine_id': 1};{'machine_id': 1};;
processing;3756.57;3760.49;;;{'job': 407};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3757.5;3762.5;{'job': 412};{'job': 413};;{'job': 412};{'machine_id': 1};{'machine_id': 1};;
processing;3760.49;3767.83;;;{'job': 408};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3762.5;3767.5;{'job': 413};{'job': 414};;{'job': 413};{'machine_id': 1};{'machine_id': 1};;
processing;3767.83;3773.55;;;{'job': 409};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3767.83;3772.83;{'job': 414};{'job': 415};;{'job': 414};{'machine_id': 1};{'machine_id': 1};;
processing;3773.55;3782.2;;;{'job': 410};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3773.55;3778.55;{'job': 415};{'job': 416};;{'job': 415};{'machine_id': 1};{'machine_id': 1};;
processing;3782.2;3791.86;;;{'job': 411};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3782.2;3787.2;{'job': 416};{'job': 417};;{'job': 416};{'machine_id': 1};{'machine_id': 1};;
processing;3791.86;3808.29;;;{'job': 412};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3791.86;3796.86;{'job': 417};{'job': 418};;{'job': 417};{'machine_id': 1};{'machine_id': 1};;
processing;3808.29;3820.03;;;{'job': 413};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3808.29;3813.29;{'job': 418};{'job': 419};;{'job': 418};{'machine_id': 1};{'machine_id': 1};;
processing;3820.03;3844.48;;;{'job': 414};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3820.03;3825.03;{'job': 419};{'job': 420};;{'job': 419};{'machine_id': 1};{'machine_id': 1};;
processing;3844.48;3848.28;;;{'job': 415};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3844.48;3849.48;{'job': 420};{'job': 421};;{'job': 420};{'machine_id': 1};{'machine_id': 1};;
processing;3848.28;3851.5;;;{'job': 416};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3849.48;3854.48;{'job': 421};{'job': 422};;{'job': 421};{'machine_id': 1};{'machine_id': 1};;
processing;3851.5;3854.36;;;{'job': 417};;;;{'machine_id': 2};{'machine_id': 2}
processing;3854.36;3855.15;;;{'job': 418};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3854.48;3859.48;{'job': 422};{'job': 423};;{'job': 422};{'machine_id': 1};{'machine_id': 1};;
processing;3855.15;3879.13;;;{'job': 419};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3859.48;3864.48;{'job': 423};{'job': 424};;{'job': 423};{'machine_id': 1};{'machine_id': 1};;
pre_processing;3864.48;3869.48;{'job': 424};{'job': 425};;{'job': 424};{'machine_id': 1};{'machine_id': 1};;
processing;3879.13;3886.1;;;{'job': 420};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3879.13;3884.13;{'job': 425};{'job': 426};;{'job': 425};{'machine_id': 1};{'machine_id': 1};;
processing;3886.1;3909.27;;;{'job': 421};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3886.1;3891.1;{'job': 426};{'job': 427};;{'job': 426};{'machine_id': 1};{'machine_id': 1};;
processing;3909.27;3915.03;;;{'job': 422};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3909.27;3914.27;{'job': 427};{'job': 428};;{'job': 427};{'machine_id': 1};{'machine_id': 1};;
processing;3915.03;3927.98;;;{'job': 423};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3915.03;3920.03;{'job': 428};{'job': 429};;{'job': 428};{'machine_id': 1};{'machine_id': 1};;
processing;3927.98;3929.18;;;{'job': 424};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3927.98;3932.98;{'job': 429};{'job': 430};;{'job': 429};{'machine_id': 1};{'machine_id': 1};;
processing;3929.18;3949.57;;;{'job': 425};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3932.98;3937.98;{'job': 430};{'job': 431};;{'job': 430};{'machine_id': 1};{'machine_id': 1};;
processing;3949.57;3950.03;;;{'job': 426};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3949.57;3954.57;{'job': 431};{'job': 432};;{'job': 431};{'machine_id': 1};{'machine_id': 1};;
processing;3950.03;3957.25;;;{'job': 427};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3954.57;3959.57;{'job': 432};{'job': 433};;{'job': 432};{'machine_id': 1};{'machine_id': 1};;
processing;3957.25;3967.2;;;{'job': 428};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3959.57;3964.57;{'job': 433};{'job': 434};;{'job': 433};{'machine_id': 1};{'machine_id': 1};;
processing;3967.2;3989.42;;;{'job': 429};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3967.2;3972.2;{'job': 434};{'job': 435};;{'job': 434};{'machine_id': 1};{'machine_id': 1};;
processing;3989.42;4001.36;;;{'job': 430};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;3989.42;3994.42;{'job': 435};{'job': 436};;{'job': 435};{'machine_id': 1};{'machine_id': 1};;
processing;4001.36;4003.21;;;{'job': 431};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4001.36;4006.36;{'job': 436};{'job': 437};;{'job': 436};{'machine_id': 1};{'machine_id': 1};;
processing;4003.21;4024.14;;;{'job': 432};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4006.36;4011.36;{'job': 437};{'job': 438};;{'job': 437};{'machine_id': 1};{'machine_id': 1};;
processing;4024.14;4040.3;;;{'job': 433};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4024.14;4029.14;{'job': 438};{'job': 439};;{'job': 438};{'machine_id': 1};{'machine_id': 1};;
processing;4040.3;4042.31;;;{'job': 434};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4040.3;4045.3;{'job': 439};{'job': 440};;{'job': 439};{'machine_id': 1};{'machine_id': 1};;
processing;4042.31;4044.86;;;{'job': 435};;;;{'machine_id': 2};{'machine_id': 2}
processing;4044.86;4048.89;;;{'job': 436};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4045.3;4050.3;{'job': 440};{'job': 441};;{'job': 440};{'machine_id': 1};{'machine_id': 1};;
processing;4048.89;4049.26;;;{'job': 437};;;;{'machine_id': 2};{'machine_id': 2}
processing;4049.26;4053.65;;;{'job': 438};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4050.3;4055.3;{'job': 441};{'job': 442};;{'job': 441};{'machine_id': 1};{'machine_id': 1};;
processing;4053.65;4075.45;;;{'job': 439};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4055.3;4060.3;{'job': 442};{'job': 443};;{'job': 442};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4060.3;4065.3;{'job': 443};{'job': 444};;{'job': 443};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4065.3;4070.3;{'job': 444};{'job': 445};;{'job': 444};{'machine_id': 1};{'machine_id': 1};;
processing;4075.45;4089.7;;;{'job': 440};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4075.45;4080.45;{'job': 445};{'job': 446};;{'job': 445};{'machine_id': 1};{'machine_id': 1};;
processing;4089.7;4096.62;;;{'job': 441};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4089.7;4094.7;{'job': 446};{'job': 447};;{'job': 446};{'machine_id': 1};{'machine_id': 1};;
processing;4096.62;4109.07;;;{'job': 442};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4096.62;4101.62;{'job': 447};{'job': 448};;{'job': 447};{'machine_id': 1};{'machine_id': 1};;
processing;4109.07;4113.81;;;{'job': 443};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4109.07;4114.07;{'job': 448};{'job': 449};;{'job': 448};{'machine_id': 1};{'machine_id': 1};;
processing;4113.81;4126.62;;;{'job': 444};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4114.07;4119.07;{'job': 449};{'job': 450};;{'job': 449};{'machine_id': 1};{'machine_id': 1};;
processing;4126.62;4143.69;;;{'job': 445};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4126.62;4131.62;{'job': 450};{'job': 451};;{'job': 450};{'machine_id': 1};{'machine_id': 1};;
processing;4143.69;4156.38;;;{'job': 446};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4143.69;4148.69;{'job': 451};{'job': 452};;{'job': 451};{'machine_id': 1};{'machine_id': 1};;
processing;4156.38;4159.07;;;{'job': 447};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4156.38;4161.38;{'job': 452};{'job': 453};;{'job': 452};{'machine_id': 1};{'machine_id': 1};;
processing;4159.07;4160.38;;;{'job': 448};;;;{'machine_id': 2};{'machine_id': 2}
processing;4160.38;4166.63;;;{'job': 449};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4161.38;4166.38;{'job': 453};{'job': 454};;{'job': 453};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4166.38;4171.38;{'job': 454};{'job': 455};;{'job': 454};{'machine_id': 1};{'machine_id': 1};;
processing;4166.63;4182.08;;;{'job': 450};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4171.38;4176.38;{'job': 455};{'job': 456};;{'job': 455};{'machine_id': 1};{'machine_id': 1};;
processing;4182.08;4183.27;;;{'job': 451};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4182.08;4187.08;{'job': 456};{'job': 457};;{'job': 456};{'machine_id': 1};{'machine_id': 1};;
processing;4183.27;4189.0;;;{'job': 452};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4187.08;4192.08;{'job': 457};{'job': 458};;{'job': 457};{'machine_id': 1};{'machine_id': 1};;
processing;4189.0;4194.02;;;{'job': 453};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4192.08;4197.08;{'job': 458};{'job': 459};;{'job': 458};{'machine_id': 1};{'machine_id': 1};;
processing;4194.02;4230.42;;;{'job': 454};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4197.08;4202.08;{'job': 459};{'job': 460};;{'job': 459};{'machine_id': 1};{'machine_id': 1};;
processing;4230.42;4232.58;;;{'job': 455};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4230.42;4235.42;{'job': 460};{'job': 461};;{'job': 460};{'machine_id': 1};{'machine_id': 1};;
processing;4232.58;4238.44;;;{'job': 456};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4235.42;4240.42;{'job': 461};{'job': 462};;{'job': 461};{'machine_id': 1};{'machine_id': 1};;
processing;4238.44;4245.53;;;{'job': 457};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4240.42;4245.42;{'job': 462};{'job': 463};;{'job': 462};{'machine_id': 1};{'machine_id': 1};;
processing;4245.53;4270.88;;;{'job': 458};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4245.53;4250.53;{'job': 463};{'job': 464};;{'job': 463};{'machine_id': 1};{'machine_id': 1};;
processing;4270.88;4285.46;;;{'job': 459};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4270.88;4275.88;{'job': 464};{'job': 465};;{'job': 464};{'machine_id': 1};{'machine_id': 1};;
processing;4285.46;4296.9;;;{'job': 460};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4285.46;4290.46;{'job': 465};{'job': 466};;{'job': 465};{'machine_id': 1};{'machine_id': 1};;
processing;4296.9;4302.16;;;{'job': 461};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4296.9;4301.9;{'job': 466};{'job': 467};;{'job': 466};{'machine_id': 1};{'machine_id': 1};;
processing;4302.16;4306.14;;;{'job': 462};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4302.16;4307.16;{'job': 467};{'job': 468};;{'job': 467};{'machine_id': 1};{'machine_id': 1};;
processing;4306.14;4318.05;;;{'job': 463};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4307.16;4312.16;{'job': 468};{'job': 469};;{'job': 468};{'machine_id': 1};{'machine_id': 1};;
processing;4318.05;4326.98;;;{'job': 464};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4318.05;4323.05;{'job': 469};{'job': 470};;{'job': 469};{'machine_id': 1};{'machine_id': 1};;
processing;4326.98;4332.42;;;{'job': 465};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4326.98;4331.98;{'job': 470};{'job': 471};;{'job': 470};{'machine_id': 1};{'machine_id': 1};;
processing;4332.42;4333.54;;;{'job': 466};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4332.42;4337.42;{'job': 471};{'job': 472};;{'job': 471};{'machine_id': 1};{'machine_id': 1};;
processing;4333.54;4333.86;;;{'job': 467};;;;{'machine_id': 2};{'machine_id': 2}
processing;4333.86;4335.23;;;{'job': 468};;;;{'machine_id': 2};{'machine_id': 2}
processing;4335.23;4365.05;;;{'job': 469};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4337.42;4342.42;{'job': 472};{'job': 473};;{'job': 472};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4342.42;4347.42;{'job': 473};{'job': 474};;{'job': 473};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4347.42;4352.42;{'job': 474};{'job': 475};;{'job': 474};{'machine_id': 1};{'machine_id': 1};;
processing;4365.05;4387.0;;;{'job': 470};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4365.05;4370.05;{'job': 475};{'job': 476};;{'job': 475};{'machine_id': 1};{'machine_id': 1};;
processing;4387.0;4397.11;;;{'job': 471};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4387.0;4392.0;{'job': 476};{'job': 477};;{'job': 476};{'machine_id': 1};{'machine_id': 1};;
processing;4397.11;4398.04;;;{'job': 472};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4397.11;4402.11;{'job': 477};{'job': 478};;{'job': 477};{'machine_id': 1};{'machine_id': 1};;
processing;4398.04;4424.6;;;{'job': 473};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4402.11;4407.11;{'job': 478};{'job': 479};;{'job': 478};{'machine_id': 1};{'machine_id': 1};;
processing;4424.6;4440.26;;;{'job': 474};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4424.6;4429.6;{'job': 479};{'job': 480};;{'job': 479};{'machine_id': 1};{'machine_id': 1};;
processing;4440.26;4469.68;;;{'job': 475};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4440.26;4445.26;{'job': 480};{'job': 481};;{'job': 480};{'machine_id': 1};{'machine_id': 1};;
processing;4469.68;4477.92;;;{'job': 476};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4469.68;4474.68;{'job': 481};{'job': 482};;{'job': 481};{'machine_id': 1};{'machine_id': 1};;
processing;4477.92;4493.11;;;{'job': 477};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4477.92;4482.92;{'job': 482};{'job': 483};;{'job': 482};{'machine_id': 1};{'machine_id': 1};;
processing;4493.11;4497.95;;;{'job': 478};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4493.11;4498.11;{'job': 483};{'job': 484};;{'job': 483};{'machine_id': 1};{'machine_id': 1};;
processing;4497.95;4499.98;;;{'job': 479};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4498.11;4503.11;{'job': 484};{'job': 485};;{'job': 484};{'machine_id': 1};{'machine_id': 1};;
processing;4499.98;4504.65;;;{'job': 480};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4503.11;4508.11;{'job': 485};{'job': 486};;{'job': 485};{'machine_id': 1};{'machine_id': 1};;
processing;4504.65;4506.09;;;{'job': 481};;;;{'machine_id': 2};{'machine_id': 2}
processing;4506.09;4506.23;;;{'job': 482};;;;{'machine_id': 2};{'machine_id': 2}
processing;4506.23;4511.17;;;{'job': 483};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4508.11;4513.11;{'job': 486};{'job': 487};;{'job': 486};{'machine_id': 1};{'machine_id': 1};;
processing;4511.17;4523.87;;;{'job': 484};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4513.11;4518.11;{'job': 487};{'job': 488};;{'job': 487};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4518.11;4523.11;{'job': 488};{'job': 489};;{'job': 488};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4523.11;4528.11;{'job': 489};{'job': 490};;{'job': 489};{'machine_id': 1};{'machine_id': 1};;
processing;4523.87;4534.06;;;{'job': 485};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4528.11;4533.11;{'job': 490};{'job': 491};;{'job': 490};{'machine_id': 1};{'machine_id': 1};;
processing;4534.06;4542.11;;;{'job': 486};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4534.06;4539.06;{'job': 491};{'job': 492};;{'job': 491};{'machine_id': 1};{'machine_id': 1};;
processing;4542.11;4586.95;;;{'job': 487};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4542.11;4547.11;{'job': 492};{'job': 493};;{'job': 492};{'machine_id': 1};{'machine_id': 1};;
processing;4586.95;4589.65;;;{'job': 488};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4586.95;4591.95;{'job': 493};{'job': 494};;{'job': 493};{'machine_id': 1};{'machine_id': 1};;
processing;4589.65;4592.32;;;{'job': 489};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4591.95;4596.95;{'job': 494};{'job': 495};;{'job': 494};{'machine_id': 1};{'machine_id': 1};;
processing;4592.32;4597.38;;;{'job': 490};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4596.95;4601.95;{'job': 495};{'job': 496};;{'job': 495};{'machine_id': 1};{'machine_id': 1};;
processing;4597.38;4598.7;;;{'job': 491};;;;{'machine_id': 2};{'machine_id': 2}
processing;4598.7;4648.71;;;{'job': 492};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4601.95;4606.95;{'job': 496};{'job': 497};;{'job': 496};{'machine_id': 1};{'machine_id': 1};;
pre_processing;4606.95;4611.95;{'job': 497};{'job': 498};;{'job': 497};{'machine_id': 1};{'machine_id': 1};;
processing;4648.71;4661.57;;;{'job': 493};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4648.71;4653.71;{'job': 498};{'job': 499};;{'job': 498};{'machine_id': 1};{'machine_id': 1};;
processing;4661.57;4663.29;;;{'job': 494};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;4661.57;4666.57;{'job': 499};{'job': 500};;{'job': 499};{'machine_id': 1};{'machine_id': 1};;
